,index,feature,absolute_error,filename
1326,1772,YBL088C_x56_c,0.00017081596203476614,YBL088C
1327,860,YBL004W_x9_t,0.00016981532770014016,YBL004W
1328,1496,YBR115C_x22_t,0.00016960850904466874,YBR115C
1329,1665,YJR031C_x16_t,0.00016934690029778577,YJR031C
1330,555,YJR155W_x9_g,0.0001669827452568812,YJR155W
1331,439,YDL017W_x9_c,0.000166942846055797,YDL017W
1332,1882,YKL112W_x26_g,0.0001664509975522541,YKL112W
1333,1683,YDR507C_x10_g,0.00016602776230573485,YDR507C
1334,1851,YBR029C_x5_t,0.00016513909920507912,YBR029C
1335,1164,YOL063C_x3_g,0.00016439415009258013,YOL063C
1336,1587,YPR034W_x6_a,0.00016381056396539063,YPR034W
1337,1264,YGR173W_x0_g,0.00016372358182274512,YGR173W
1338,1066,YKL074C_x3_c,0.00016341268365795003,YKL074C
1339,1976,YJL079C_x1_g,0.0001627826151382429,YJL079C
1340,185,YMR265C_x14_g,0.00016248710639887875,YMR265C
1341,244,YHR151C_x2_t,0.0001621832562994063,YHR151C
1342,2010,YCL014W_x32_t,0.000162117579035083,YCL014W
1343,2071,YMR102C_x19_a,0.0001618932394178822,YMR102C
1344,1231,YMR237W_x17_c,0.00016183077663501025,YMR237W
1345,717,YHR203C_x6_g,0.00016118838949549376,YHR203C
1346,479,YFL049W_x31_a,0.00016031978360596012,YFL049W
1347,1095,YAL036C_x12_g,0.0001599346628154478,YAL036C
1348,1408,YNR050C_x3_t,0.00015974735297355825,YNR050C
1349,1229,YMR237W_x16_c,0.0001594765799850528,YMR237W
1350,888,YDR056C_x6_a,0.00015933094854521886,YDR056C
1351,843,YCR012W_x4_c,0.00015927326638072776,YCR012W
1352,2032,YKL023W_x34_g,0.00015890856585751206,YKL023W
1353,1947,YCR100C_x27_c,0.0001584455279907708,YCR100C
1354,1578,YPR034W_x1_g,0.00015738844275985708,YPR034W
1355,1586,YPR034W_x5_g,0.00015717469730277343,YPR034W
1356,933,YKL143W_x11_t,0.00015694919596736137,YKL143W
1357,1879,YKL112W_x14_c,0.00015598803772295762,YKL112W
1358,1453,YGR047C_x7_c,0.00015527503672770954,YGR047C
1359,1488,YPR008W_x29_t,0.00015501690179031536,YPR008W
1360,922,YKL143W_x5_a,0.00015423051788814016,YKL143W
1361,1254,YDR430C_x18_t,0.00015194874018403432,YDR430C
1362,613,YNR012W_x5_c,0.00015190873950187008,YNR012W
1363,1499,YBR115C_x25_a,0.00015178199595867835,YBR115C
1364,252,YHR151C_x10_t,0.00015120429623436408,YHR151C
1365,1240,YMR237W_x27_g,0.00015097219695295682,YMR237W
1366,1226,YMR237W_x7_g,0.00015082542082963464,YMR237W
1367,294,YIL121W_x7_g,0.000150089898029034,YIL121W
1368,651,YGR157W_x19_c,0.00014879749824531633,YGR157W
1369,195,YMR265C_x24_c,0.00014774578749434167,YMR265C
1370,1740,YJL147C_x0_a,0.00014774551560874671,YJL147C
1371,1357,YNR044W_x78_-,0.00014722291639695685,YNR044W
1372,247,YHR151C_x7_c,0.00014627995312823237,YHR151C
1373,304,YOL148C_x0_g,0.00014567278735507977,YOL148C
1374,2116,YML117W_x27_a,0.00014452505395636675,YML117W
1375,2104,YML117W_x10_c,0.00014352223891763227,YML117W
1376,1192,YLR266C_x23_g,0.00014341615407163953,YLR266C
1377,858,YBL004W_x2_g,0.00014283138336536967,YBL004W
1378,1258,YDR430C_x23_g,0.00014201772548779265,YDR430C
1379,198,YNL212W_x1_a,0.00014195895320032794,YNL212W
1380,960,YDR221W_x8_a,0.00014143162818369492,YDR221W
1381,416,YPL207W_x9_g,0.0001405651107073678,YPL207W
1382,514,YGR191W_x0_c,0.0001402770567616584,YGR191W
1383,481,YFL049W_x39_g,0.00014019207337808548,YFL049W
1384,1667,YJR031C_x23_t,0.00013871971057173718,YJR031C
1385,415,YPL207W_x9_a,0.00013802666768984585,YPL207W
1386,1423,YNR050C_x18_t,0.00013778639445797633,YNR050C
1387,1651,YPR081C_x7_t,0.00013740368410903084,YPR081C
1388,809,YKR097W_x11_c,0.00013672757475083057,YKR097W
1389,347,YJR049C_x2_a,0.00013635562479556,YJR049C
1390,805,YKR097W_x9_c,0.00013497725927619436,YKR097W
1391,1303,YLR117C_x22_t,0.00013439278153191093,YLR117C
1392,191,YMR265C_x21_g,0.0001343919782315569,YMR265C
1393,392,YOR090C_x8_t,0.00013431893854628924,YOR090C
1394,870,YBL004W_x35_c,0.00013413439567788832,YBL004W
1395,1604,YDR321W_x4_g,0.00013346689743614355,YDR321W
1396,1942,YCR100C_x22_c,0.00013319673548707983,YCR100C
1397,197,YMR265C_x25_g,0.00013284032016850709,YMR265C
1398,1115,YDR318W_x8_g,0.00013177848191647644,YDR318W
1399,373,YEL030W_x11_c,0.00013036723434569047,YEL030W
1400,364,YEL030W_x1_g,0.00013005259296062124,YEL030W
1401,1389,YKR004C_x4_c,0.00012997223817445673,YKR004C
1402,2068,YMR102C_x14_g,0.00012948279521508718,YMR102C
1403,421,YPL207W_x26_c,0.00012795127206554518,YPL207W
1404,521,YGR191W_x5_t,0.00012703913791141256,YGR191W
1405,2037,YKL023W_x42_t,0.00012542867872012716,YKL023W
1406,1548,YNL027W_x46_c,0.00012519194603081497,YNL027W
1407,43,YMR303C_x15_t,0.00012489137711562767,YMR303C
1408,1342,YJL218W_x20_t,0.0001247832447427425,YJL218W
1409,1335,YJL218W_x18_a,0.0001239900268380304,YJL218W
1410,1094,YAL036C_x12_a,0.00012394433602371386,YAL036C
1411,1056,YBR255W_x18_t,0.00012375730441949826,YBR255W
1412,1662,YJR031C_x6_c,0.0001237150327733802,YJR031C
1413,1744,YJL147C_x2_a,0.00012349605544222775,YJL147C
1414,1943,YCR100C_x22_t,0.0001232065059541102,YCR100C
1415,1941,YCR100C_x21_t,0.00012282309279638918,YCR100C
1416,1459,YGR047C_x11_c,0.00012279010499022014,YGR047C
1417,1124,YGR015C_x3_c,0.00012261132029759445,YGR015C
1418,1650,YPR081C_x7_g,0.0001222978872009777,YPR081C
1419,865,YBL004W_x25_c,0.00012223879314749445,YBL004W
1420,989,YPR112C_x14_c,0.0001220702325091562,YPR112C
1421,719,YHR203C_x13_g,0.00012071540931949285,YHR203C
1422,910,YBL104C_x7_c,0.00012046725489091859,YBL104C
1423,1763,YBL088C_x5_t,0.00011987265128019112,YBL088C
1424,2083,YBR228W_x2_-,0.00011950641092690232,YBR228W
1425,1290,YLR117C_x10_a,0.00011906273054630884,YLR117C
1426,206,YNL212W_x7_c,0.00011872236968701668,YNL212W
1427,1703,YBL074C_x2_t,0.00011825627969902763,YBL074C
1428,896,YBL104C_x0_c,0.00011765681094895697,YBL104C
1429,1561,YOL106W_x8_-,0.00011751541744774934,YOL106W
1430,187,YMR265C_x19_g,0.00011714996343249872,YMR265C
1431,1464,YGR047C_x20_a,0.00011711286965594232,YGR047C
1432,2027,YKL023W_x16_-,0.00011698665529071409,YKL023W
1433,1787,YGR153W_x3_g,0.00011696875354921478,YGR153W
1434,371,YEL030W_x9_c,0.00011667224469192736,YEL030W
1435,1404,YKR004C_x14_t,0.00011654809143828575,YKR004C
1436,1337,YJL218W_x18_r,0.00011636730585385013,YJL218W
1437,1070,YKL074C_x5_a,0.00011577095457112357,YKL074C
1438,511,YOR009W_x136_-,0.00011566720095958182,YOR009W
1439,140,YGL116W_x8_c,0.00011546720015082759,YGL116W
1440,33,YMR303C_x9_c,0.00011532388689022677,YMR303C
1441,1601,YDR321W_x3_a,0.00011515961976678433,YDR321W
1442,1081,YAL036C_x0_g,0.00011458695986105059,YAL036C
1443,1418,YNR050C_x15_c,0.00011436464426042236,YNR050C
1444,1825,YKL100C_x3_g,0.00011420878503320641,YKL100C
1445,1898,YBR058C_x18_t,0.00011403722341234443,YBR058C
1446,1444,YNL275W_x19_g,0.00011332282173089752,YNL275W
1447,1272,YGR173W_x5_t,0.00011331137525269944,YGR173W
1448,1735,YGL163C_x24_a,0.00011290951730131582,YGL163C
1449,1191,YLR266C_x23_a,0.00011261073324083332,YLR266C
1450,1018,YAL028W_x5_c,0.00011204584441688707,YAL028W
1451,4,YEL023C_x2_c,0.00011191358813754313,YEL023C
1452,1295,YLR117C_x16_t,0.00011086759918102525,YLR117C
1453,1558,YOL106W_x4_-,0.00011033288560722388,YOL106W
1454,1889,YBR058C_x10_c,0.00011021062667937967,YBR058C
1455,909,YBL104C_x6_g,0.0001100927343116952,YBL104C
1456,1711,YBL074C_x6_g,0.00010970180477866215,YBL074C
1457,1449,YGR047C_x3_g,0.00010867200719300301,YGR047C
1458,212,YNL212W_x11_t,0.00010859290648505876,YNL212W
1459,171,YLR460C_x24_m,0.00010651751267770149,YLR460C
1460,369,YEL030W_x6_c,0.00010583608804418136,YEL030W
1461,2040,YBL037W_x3_c,0.00010582821504484569,YBL037W
1462,1519,YIR038C_x8_c,0.00010564877017227199,YIR038C
1463,1222,YMR237W_x2_t,0.00010543414412929755,YMR237W
1464,508,YOR009W_x50_-,0.00010537573905682473,YOR009W
1465,550,YJR155W_x7_g,0.00010450500693666853,YJR155W
1466,1359,YNR044W_x78_k,0.00010434864107690097,YNR044W
1467,1227,YMR237W_x9_c,0.00010425776388456961,YMR237W
1468,1362,YNR044W_x87_a,0.00010424918638337999,YNR044W
1469,189,YMR265C_x20_t,0.00010408079663251318,YMR265C
1470,783,YLR452C_x6_c,0.00010386506635647418,YLR452C
1471,1059,YBR255W_x24_t,0.00010369618384979631,YBR255W
1472,520,YGR191W_x5_c,0.00010362678651963389,YGR191W
1473,1613,YDR321W_x9_c,0.00010295303790915768,YDR321W
1474,1251,YDR430C_x16_c,0.0001022707942167845,YDR430C
1475,1987,YJL079C_x23_a,0.00010218767653473782,YJL079C
1476,1211,YDR169C_x9_a,0.00010193357481761136,YDR169C
1477,463,YFL049W_x1_c,0.00010061952373277397,YFL049W
1478,538,YJR155W_x1_t,9.970708180346216e-05,YJR155W
1479,85,YLR389C_x25_t,9.960930368422978e-05,YLR389C
1480,357,YJR049C_x9_c,9.93202954358889e-05,YJR049C
1481,868,YBL004W_x27_g,9.837460428684039e-05,YBL004W
1482,468,YFL049W_x8_g,9.826140897384902e-05,YFL049W
1483,1724,YGL163C_x7_c,9.797699145361118e-05,YGL163C
1484,974,YDR221W_x28_g,9.773615783253022e-05,YDR221W
1485,1487,YPR008W_x29_c,9.714661846600708e-05,YPR008W
1486,880,YDR056C_x2_c,9.627206569166581e-05,YDR056C
1487,1185,YLR266C_x4_g,9.57098318300766e-05,YLR266C
1488,2048,YBL037W_x13_t,9.560608643811614e-05,YBL037W
1489,1396,YKR004C_x7_g,9.544379306798303e-05,YKR004C
1490,333,YHR190W_x6_a,9.521684075644238e-05,YHR190W
1491,286,YIL121W_x3_a,9.498753300088006e-05,YIL121W
1492,277,YOR361C_x7_g,9.487539487874455e-05,YOR361C
1493,663,YGR157W_x29_c,9.451145979188222e-05,YGR157W
1494,1327,YJL218W_x6_c,9.271763815291445e-05,YJL218W
1495,1390,YKR004C_x4_t,9.256692976642366e-05,YKR004C
1496,311,YOL148C_x7_a,9.247669389927739e-05,YOL148C
1497,1926,YCR100C_x2_g,9.245101101318587e-05,YCR100C
1498,500,YOR009W_x46_-,9.220354699973427e-05,YOR009W
1499,965,YDR221W_x14_a,9.147822579905898e-05,YDR221W
1500,1151,YDR503C_x5_t,9.085491560558761e-05,YDR503C
1501,1978,YJL079C_x2_g,9.085408256342145e-05,YJL079C
1502,267,YOR361C_x3_g,9.081830019089024e-05,YOR361C
1503,1907,YLR137W_x3_c,9.052515355645137e-05,YLR137W
1504,495,YOR009W_x36_t,9.048038715542618e-05,YOR009W
1505,1515,YIR038C_x6_a,9.018348894059439e-05,YIR038C
1506,796,YKR097W_x0_t,8.994194704786001e-05,YKR097W
1507,1495,YBR115C_x22_g,8.974196823944238e-05,YBR115C
1508,810,YKR097W_x11_t,8.942043974791107e-05,YKR097W
1509,1923,YCR100C_x1_c,8.905239122161615e-05,YCR100C
1510,1838,YKL100C_x11_a,8.821352024983622e-05,YKL100C
1511,1849,YBR029C_x4_g,8.762701624837106e-05,YBR029C
1512,472,YFL049W_x11_g,8.746731688269499e-05,YFL049W
1513,1445,YNL275W_x23_a,8.734379343919559e-05,YNL275W
1514,1826,YKL100C_x3_t,8.727771937322971e-05,YKL100C
1515,1294,YLR117C_x16_c,8.692501151729126e-05,YLR117C
1516,1865,YKL112W_x2_t,8.671111490136916e-05,YKL112W
1517,62,YIL063C_x9_c,8.645784669775183e-05,YIL063C
1518,1701,YBL074C_x1_g,8.63281439449052e-05,YBL074C
1519,1186,YLR266C_x4_t,8.628830961509455e-05,YLR266C
1520,98,YLR247C_x33_c,8.625362831186021e-05,YLR247C
1521,1844,YBR029C_x2_a,8.594303977533087e-05,YBR029C
1522,39,YMR303C_x13_t,8.592329485390533e-05,YMR303C
1523,1255,YDR430C_x22_c,8.568254802775886e-05,YDR430C
1524,1058,YBR255W_x24_g,8.522803139433149e-05,YBR255W
1525,749,YLR289W_x14_c,8.484085000261779e-05,YLR289W
1526,1256,YDR430C_x22_t,8.369738575688226e-05,YDR430C
1527,1902,YBR058C_x24_t,8.329297912363943e-05,YBR058C
1528,738,YLR289W_x2_t,8.300900377577713e-05,YLR289W
1529,822,YPR013C_x4_g,8.255992912863596e-05,YPR013C
1530,1010,YKL171W_x20_a,8.210441033243414e-05,YKL171W
1531,1277,YGR173W_x8_a,8.153826344782739e-05,YGR173W
1532,917,YKL143W_x1_t,8.135952651854292e-05,YKL143W
1533,1276,YGR173W_x7_g,8.124320032932463e-05,YGR173W
1534,1232,YMR237W_x17_t,8.12426038848251e-05,YMR237W
1535,127,YGL116W_x0_c,8.070845374069759e-05,YGL116W
1536,1783,YGR153W_x1_-,8.068089420898227e-05,YGR153W
1537,1044,YBR255W_x11_g,8.023187008501464e-05,YBR255W
1538,283,YIL121W_x0_g,7.889859746818502e-05,YIL121W
1539,1808,YBR110W_x5_t,7.78869866685729e-05,YBR110W
1540,2102,YML117W_x6_t,7.788521245453739e-05,YML117W
1541,1319,YKL146W_x54_c,7.740086634780491e-05,YKL146W
1542,1001,YKL171W_x8_t,7.702749922609663e-05,YKL171W
1543,1654,YPR081C_x9_a,7.689930356853497e-05,YPR081C
1544,1244,YDR430C_x6_g,7.629770108375555e-05,YDR430C
1545,1793,YGR153W_x6_a,7.593017669353566e-05,YGR153W
1546,1812,YBR110W_x8_t,7.575445816419268e-05,YBR110W
1547,1839,YKL100C_x11_g,7.556032062081984e-05,YKL100C
1548,655,YGR157W_x23_a,7.5340088545767e-05,YGR157W
1549,1909,YLR137W_x4_a,7.515059438272266e-05,YLR137W
1550,1221,YMR237W_x2_c,7.462629579427662e-05,YMR237W
1551,358,YJR049C_x9_t,7.455734958562835e-05,YJR049C
1552,143,YGL116W_x10_t,7.421436899535159e-05,YGL116W
1553,1148,YDR503C_x4_a,7.281266650112584e-05,YDR503C
1554,1260,YDR430C_x25_a,7.229759192271556e-05,YDR430C
1555,168,YLR460C_x18_g,7.169480361229487e-05,YLR460C
1556,1132,YGR015C_x7_g,7.144082466509662e-05,YGR015C
1557,908,YBL104C_x6_a,7.110737710395918e-05,YBL104C
1558,1149,YDR503C_x4_c,7.02175717157697e-05,YDR503C
1559,1525,YIR038C_x12_a,6.988814389016894e-05,YIR038C
1560,1688,YDR507C_x20_a,6.968913474836148e-05,YDR507C
1561,1777,YBL088C_x68_a,6.957100838004324e-05,YBL088C
1562,1184,YLR266C_x4_c,6.905146865941954e-05,YLR266C
1563,1802,YBR110W_x0_c,6.888136028644363e-05,YBR110W
1564,93,YLR247C_x15_g,6.860799641558676e-05,YLR247C
1565,1233,YMR237W_x22_g,6.858532334688842e-05,YMR237W
1566,345,YJR049C_x1_c,6.811065975177022e-05,YJR049C
1567,1921,YLR137W_x10_a,6.808781031047162e-05,YLR137W
1568,1934,YCR100C_x6_a,6.759444141507698e-05,YCR100C
1569,1411,YNR050C_x9_a,6.749715926231625e-05,YNR050C
1570,305,YOL148C_x2_c,6.736466436760526e-05,YOL148C
1571,1583,YPR034W_x4_a,6.672356831251276e-05,YPR034W
1572,1213,YDR169C_x10_a,6.629871048841605e-05,YDR169C
1573,1014,YKL171W_x29_c,6.583445278114524e-05,YKL171W
1574,391,YOR090C_x8_c,6.564905494640975e-05,YOR090C
1575,580,YOR054C_x14_a,6.560328616582867e-05,YOR054C
1576,667,YLR054C_x1_a,6.497092350645544e-05,YLR054C
1577,167,YLR460C_x18_a,6.463892398208548e-05,YLR460C
1578,154,YLR460C_x3_y,6.445933142727789e-05,YLR460C
1579,1415,YNR050C_x11_g,6.439795162587704e-05,YNR050C
1580,585,YOR054C_x24_y,6.321930522407845e-05,YOR054C
1581,1747,YJL147C_x3_g,6.272513047904485e-05,YJL147C
1582,1214,YDR169C_x10_c,6.245931595912389e-05,YDR169C
1583,1450,YGR047C_x4_a,6.148140277679265e-05,YGR047C
1584,1156,YDR503C_x8_a,6.090807425631849e-05,YDR503C
1585,759,YPL212C_x2_a,6.0468364613630166e-05,YPL212C
1586,1157,YDR503C_x8_c,6.0112107250378334e-05,YDR503C
1587,382,YEL030W_x17_c,5.9469893169331365e-05,YEL030W
1588,407,YPL207W_x3_a,5.9042611457991026e-05,YPL207W
1589,1648,YPR081C_x6_c,5.810152955930127e-05,YPR081C
1590,554,YJR155W_x9_c,5.7386129278442066e-05,YJR155W
1591,788,YLR452C_x8_t,5.7313142244343804e-05,YLR452C
1592,147,YLR460C_x2_c,5.720744070634035e-05,YLR460C
1593,297,YIL121W_x10_a,5.6674228305350794e-05,YIL121W
1594,662,YGR157W_x28_t,5.5594034910920424e-05,YGR157W
1595,2025,YKL023W_x10_c,5.557258460029419e-05,YKL023W
1596,1484,YPR008W_x26_t,5.554589430898974e-05,YPR008W
1597,1190,YLR266C_x18_t,5.525021695111357e-05,YLR266C
1598,798,YKR097W_x1_t,5.5096326911539196e-05,YKR097W
1599,1422,YNR050C_x18_g,5.47904224118379e-05,YNR050C
1600,1630,YCR033W_x24_g,5.463813173949923e-05,YCR033W
1601,91,YLR247C_x12_g,5.432761019349641e-05,YLR247C
1602,532,YGR191W_x19_t,5.386614783883926e-05,YGR191W
1603,2117,YML117W_x27_c,5.3848388033691554e-05,YML117W
1604,349,YJR049C_x3_a,5.3822191867535105e-05,YJR049C
1605,1252,YDR430C_x16_t,5.36248868145148e-05,YDR430C
1606,460,YML002W_x10_t,5.327005679380656e-05,YML002W
1607,2106,YML117W_x16_a,5.317956110844145e-05,YML117W
1608,1823,YKL100C_x2_a,5.301793703520557e-05,YKL100C
1609,1714,YBL074C_x8_c,5.2943458506283265e-05,YBL074C
1610,334,YHR190W_x6_g,5.2727000548893076e-05,YHR190W
1611,930,YKL143W_x10_g,5.258383160020517e-05,YKL143W
1612,572,YOR175C_x12_c,5.2547063850808636e-05,YOR175C
1613,288,YIL121W_x3_g,5.217126208648088e-05,YIL121W
1614,1918,YLR137W_x8_g,5.128255884109126e-05,YLR137W
1615,1917,YLR137W_x8_a,5.055313315181175e-05,YLR137W
1616,944,YDR285W_x26_a,5.046405891857367e-05,YDR285W
1617,976,YDR221W_x31_g,5.039426109954989e-05,YDR221W
1618,1612,YDR321W_x8_t,5.034083946078433e-05,YDR321W
1619,303,YOL148C_x0_c,4.958980637687963e-05,YOL148C
1620,775,YLR452C_x0_a,4.9515843649922914e-05,YLR452C
1621,505,YOR009W_x49_a,4.9331074533425356e-05,YOR009W
1622,953,YDR285W_x39_g,4.895905854874556e-05,YDR285W
1623,1991,YJL079C_x28_g,4.813119304094709e-05,YJL079C
1624,1788,YGR153W_x3_t,4.772786992284236e-05,YGR153W
1625,1863,YKL112W_x1_t,4.764715045511545e-05,YKL112W
1626,1329,YJL218W_x7_c,4.7314357786342716e-05,YJL218W
1627,153,YLR460C_x3_t,4.724121296804569e-05,YLR460C
1628,1638,YPR081C_x1_c,4.706024159530068e-05,YPR081C
1629,193,YMR265C_x22_t,4.671174520379162e-05,YMR265C
1630,70,YLR389C_x9_a,4.6420060097399285e-05,YLR389C
1631,36,YMR303C_x11_c,4.591406853807649e-05,YMR303C
1632,1089,YAL036C_x7_t,4.575576011791081e-05,YAL036C
1633,1915,YLR137W_x7_a,4.56009325667319e-05,YLR137W
1634,541,YJR155W_x2_y,4.5546990734928545e-05,YJR155W
1635,1009,YKL171W_x18_g,4.554670719302567e-05,YKL171W
1636,441,YDL017W_x10_c,4.553805734082815e-05,YDL017W
1637,929,YKL143W_x9_t,4.513656166219835e-05,YKL143W
1638,765,YPL212C_x5_g,4.5079999085289156e-05,YPL212C
1639,1098,YAL036C_x20_c,4.4583531070232105e-05,YAL036C
1640,975,YDR221W_x31_a,4.4582958336888884e-05,YDR221W
1641,218,YNL212W_x16_t,4.442938079346774e-05,YNL212W
1642,806,YKR097W_x9_t,4.400252053272954e-05,YKR097W
1643,1670,YJR031C_x27_a,4.3971398043889214e-05,YJR031C
1644,1840,YKL100C_x12_c,4.382943168325542e-05,YKL100C
1645,1257,YDR430C_x23_c,4.373981511094869e-05,YDR430C
1646,1493,YBR115C_x18_a,4.36822271783435e-05,YBR115C
1647,363,YEL030W_x1_c,4.355473705650048e-05,YEL030W
1648,753,YLR289W_x16_a,4.2982724939521454e-05,YLR289W
1649,1024,YAL028W_x14_a,4.252875657881874e-05,YAL028W
1650,990,YPR112C_x14_t,4.2330395781787216e-05,YPR112C
1651,109,YBR111C_x1_g,4.2072544611883565e-05,YBR111C
1652,1146,YDR503C_x3_c,4.178285428468697e-05,YDR503C
1653,1350,YJL218W_x23_c,4.16208397941002e-05,YJL218W
1654,716,YHR203C_x6_a,4.154698194565703e-05,YHR203C
1655,1615,YCR033W_x4_g,4.1183345391520074e-05,YCR033W
1656,1693,YDR507C_x29_g,4.0756340173850725e-05,YDR507C
1657,196,YMR265C_x25_a,4.009970542805107e-05,YMR265C
1658,104,YLR247C_x45_a,3.97219454196759e-05,YLR247C
1659,764,YPL212C_x4_g,3.938831432864849e-05,YPL212C
1660,452,YML002W_x5_t,3.9252491694352154e-05,YML002W
1661,1997,YCL014W_x2_a,3.8894090733383023e-05,YCL014W
1662,2084,YBR228W_x2_a,3.812161795571037e-05,YBR228W
1663,1856,YBR029C_x8_c,3.801609748041288e-05,YBR029C
1664,298,YIL121W_x10_g,3.742643452672877e-05,YIL121W
1665,981,YPR112C_x5_a,3.739904200248434e-05,YPR112C
1666,1451,YGR047C_x4_g,3.7062126942128947e-05,YGR047C
1667,1684,YDR507C_x13_c,3.706159111300386e-05,YDR507C
1668,1850,YBR029C_x5_c,3.652488952593886e-05,YBR029C
1669,927,YKL143W_x7_g,3.651938159719684e-05,YKL143W
1670,1045,YBR255W_x12_g,3.642505261822676e-05,YBR255W
1671,462,YML002W_x11_g,3.5949650955196e-05,YML002W
1672,1822,YKL100C_x1_g,3.5876446427153464e-05,YKL100C
1673,558,YOR175C_x2_c,3.524752475247522e-05,YOR175C
1674,1778,YBL088C_x68_g,3.523493905289504e-05,YBL088C
1675,1901,YBR058C_x24_c,3.39716728645689e-05,YBR058C
1676,898,YBL104C_x1_a,3.3907070149884104e-05,YBL104C
1677,1397,YKR004C_x8_a,3.381520538198818e-05,YKR004C
1678,2066,YMR102C_x9_t,3.3415652916247446e-05,YMR102C
1679,1557,YOL106W_x3_t,3.325932319569129e-05,YOL106W
1680,1925,YCR100C_x2_c,3.262914637066674e-05,YCR100C
1681,1813,YBR110W_x9_c,3.260517041318622e-05,YBR110W
1682,1614,YDR321W_x9_t,3.2260342375240835e-05,YDR321W
1683,1446,YNL275W_x23_c,3.195268227402646e-05,YNL275W
1684,1938,YCR100C_x9_k,3.162866109429036e-05,YCR100C
1685,118,YBR111C_x7_a,3.1170232428965887e-05,YBR111C
1686,1689,YDR507C_x20_g,3.116777696915411e-05,YDR507C
1687,92,YLR247C_x15_a,3.10457045762175e-05,YLR247C
1688,1977,YJL079C_x2_a,3.1016895470878007e-05,YJL079C
1689,722,YHR203C_x18_a,3.077707719504648e-05,YHR203C
1690,461,YML002W_x11_a,3.0454191890155238e-05,YML002W
1691,2038,YBL037W_x2_a,2.9839414511843083e-05,YBL037W
1692,1656,YJR031C_x1_a,2.976989710971127e-05,YJR031C
1693,1528,YIR038C_x14_t,2.966678140007541e-05,YIR038C
1694,355,YJR049C_x8_a,2.929260993919431e-05,YJR049C
1695,940,YDR285W_x11_a,2.88126777696529e-05,YDR285W
1696,942,YDR285W_x15_g,2.8665152662124655e-05,YDR285W
1697,456,YML002W_x7_t,2.780878522609328e-05,YML002W
1698,1581,YPR034W_x3_c,2.7661089328181145e-05,YPR034W
1699,1246,YDR430C_x10_g,2.7220642048557085e-05,YDR430C
1700,1073,YKL074C_x6_g,2.7208225602789974e-05,YKL074C
1701,141,YGL116W_x8_t,2.6990139397935887e-05,YGL116W
1702,237,YDR216W_x36_a,2.6956196181205508e-05,YDR216W
1703,1639,YPR081C_x1_g,2.682298605559999e-05,YPR081C
1704,559,YOR175C_x2_t,2.6503417416531465e-05,YOR175C
1705,1216,YDR169C_x12_g,2.6038143902623867e-05,YDR169C
1706,1112,YDR318W_x7_c,2.5744534998857505e-05,YDR318W
1707,509,YOR009W_x50_c,2.567672639820627e-05,YOR009W
1708,339,YHR190W_x11_c,2.5657699405549093e-05,YHR190W
1709,323,YHR190W_x0_a,2.560811295633386e-05,YHR190W
1710,1680,YDR507C_x8_a,2.53289470146338e-05,YDR507C
1711,1275,YGR173W_x7_a,2.5219561144115607e-05,YGR173W
1712,121,YBR111C_x8_t,2.4847677783646656e-05,YBR111C
1713,592,YOR054C_x51_a,2.483551856266457e-05,YOR054C
1714,1136,YGR015C_x9_a,2.3932937913554728e-05,YGR015C
1715,720,YHR203C_x17_a,2.3923044355977453e-05,YHR203C
1716,1685,YDR507C_x13_g,2.3903107805710127e-05,YDR507C
1717,820,YPR013C_x2_t,2.311014714956155e-05,YPR013C
1718,838,YCR012W_x1_t,2.3063997606131966e-05,YCR012W
1719,370,YEL030W_x6_t,2.301791240260978e-05,YEL030W
1720,1729,YGL163C_x15_t,2.2839822404371592e-05,YGL163C
1721,1715,YBL074C_x8_g,2.253367282831704e-05,YBL074C
1722,1524,YIR038C_x10_c,2.2514693509061686e-05,YIR038C
1723,935,YKL143W_x12_t,2.231253643043826e-05,YKL143W
1724,1779,YBL088C_x69_a,2.199925678186547e-05,YBL088C
1725,827,YPR013C_x8_a,2.1818729194126237e-05,YPR013C
1726,741,YLR289W_x4_a,2.1174980314286698e-05,YLR289W
1727,1864,YKL112W_x2_c,2.105184297273e-05,YKL112W
1728,1600,YDR321W_x2_t,1.9754455445544554e-05,YDR321W
1729,1486,YPR008W_x28_g,1.9438294830684314e-05,YPR008W
1730,890,YDR056C_x7_a,1.859210621068e-05,YDR056C
1731,763,YPL212C_x4_c,1.8387216648086222e-05,YPL212C
1732,760,YPL212C_x2_g,1.837672281776419e-05,YPL212C
1733,1504,YBR115C_x27_t,1.8372645499143147e-05,YBR115C
1734,1054,YBR255W_x17_t,1.8297480312318176e-05,YBR255W
1735,1067,YKL074C_x3_t,1.79764821982866e-05,YKL074C
1736,1203,YDR169C_x2_a,1.7500951138648844e-05,YDR169C
1737,1099,YAL036C_x20_t,1.7433150224724215e-05,YAL036C
1738,2076,YMR102C_x23_t,1.6567074520218778e-05,YMR102C
1739,1237,YMR237W_x26_a,1.6517284457822238e-05,YMR237W
1740,436,YDL017W_x7_g,1.649594253026474e-05,YDL017W
1741,1768,YBL088C_x37_c,1.641491476983043e-05,YBL088C
1742,251,YHR151C_x10_g,1.6047739503915413e-05,YHR151C
1743,876,YDR056C_x0_a,1.5815614530356205e-05,YDR056C
1744,1387,YKR004C_x2_a,1.565848821214933e-05,YKR004C
